"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"ENSG00000160145.15",-0.67371669560684,4.54887864868093,-2.31737371848654,0.0302711122572683,0.080569629866116,-4.21221216605249,"Stable"
"ENSG00000196663.16",-0.461131383893815,5.29540635360144,-2.31723985966315,0.030279690636386,0.0805811238151206,-4.21246746611746,"Stable"
"ENSG00000168970.22",-0.992575902414977,0.84842941045546,-2.31674880727273,0.0303111789892343,0.0806535745900064,-4.21340394239216,"Stable"
"ENSG00000196507.11",0.778097471254663,4.61830985871983,2.31649375033067,0.0303275461846452,0.0806857754752107,-4.21389030965091,"Stable"
"ENSG00000108588.14",0.594074226905773,7.24644907416156,2.31633413310901,0.0303377930712596,0.0807016866454713,-4.2141946669424,"Stable"
"ENSG00000164687.11",-1.25611702790025,2.79165045874544,-2.31600088509984,0.0303591967201076,0.0807472673168665,-4.21483006213315,"Stable"
"ENSG00000069956.12",0.517943227851037,5.87764033734023,2.31573425504063,0.0303763316599215,0.080781483154657,-4.21533839929973,"Stable"
"ENSG00000021574.13",0.505245287585572,5.07163919816603,2.31547262039448,0.030393154205141,0.0808022111272655,-4.21583717858373,"Stable"
"ENSG00000013573.17",0.652048905704085,4.05487799716264,2.31543316028982,0.0303956921475487,0.0808022111272655,-4.21591240225273,"Stable"
"ENSG00000064115.11",0.560715599944168,6.13061292765843,2.3154137454502,0.03039694091677,0.0808022111272655,-4.21594941290907,"Stable"
"ENSG00000074657.14",-0.459436489109631,6.18431913248103,-2.31520329948665,0.030410479898265,0.08082684245547,-4.21635057574721,"Stable"
"ENSG00000163166.15",0.439721760951032,5.75072970885969,2.3146358851909,0.0304470119412751,0.0809046806940116,-4.21743210122945,"Stable"
"ENSG00000269486.2",-1.26418824098779,-1.03474469994823,-2.31461557946291,0.0304483200391557,0.0809046806940116,-4.21747080222057,"Stable"
"ENSG00000118418.14",-0.552319628797479,5.3887639918743,-2.31443942791331,0.0304596699132987,0.0809234713595447,-4.21780652357853,"Stable"
"ENSG00000143756.12",0.405775766215705,6.18400763865351,2.31431827746558,0.0304674781873434,0.0809328489526453,-4.21803741130555,"Stable"
"ENSG00000232040.4",-1.64760577507782,1.43736355049908,-2.31369721581767,0.0305075351405509,0.0810244819464891,-4.21922091301079,"Stable"
"ENSG00000170624.13",-0.976379472939155,4.59854703651132,-2.31365064887288,0.0305105405426539,0.0810244819464891,-4.21930964382141,"Stable"
"ENSG00000104814.13",1.01345441776775,1.75313628962393,2.31352969796405,0.0305183479105906,0.0810338390057175,-4.21954010428726,"Stable"
"ENSG00000139675.12",-0.56492415349121,1.68278933100653,-2.31333368159703,0.0305310046418739,0.0810560679025525,-4.21991357954737,"Stable"
"ENSG00000176928.7",-1.33150373347097,2.46110096993836,-2.31295435327714,0.0305555114748605,0.0811097467104212,-4.22063627023697,"Stable"
"ENSG00000138303.18",0.708311511039101,4.87314100411628,2.31258492198488,0.0305793962643902,0.0811617594692304,-4.22134003709351,"Stable"
"ENSG00000162736.17",0.519945047171831,7.43398568295662,2.31234675117904,0.0305948037764502,0.0811912609757762,-4.22179371696911,"Stable"
"ENSG00000189376.12",0.674854446714518,1.00506947611349,2.3119777548942,0.0306186886001531,0.0812432477992,-4.22249654464595,"Stable"
"ENSG00000178568.15",-1.82164394454381,4.38910065766688,-2.31112437901549,0.0306739925150301,0.081378575373676,-4.22412171349318,"Stable"
"ENSG00000274928.6",1.48422900130739,-2.6468810954393,2.31040623217656,0.0307206038226815,0.0814908066063447,-4.22548907376302,"Stable"
"ENSG00000167306.20",1.21799364464283,5.87757659627078,2.31028977315351,0.0307281687184828,0.0814994446829531,-4.22571078916463,"Stable"
"ENSG00000106803.10",0.390882487867119,5.9147902343585,2.30956313662647,0.03077540790462,0.0816132925730818,-4.22709401299729,"Stable"
"ENSG00000104972.15",0.884593388608457,2.32449690016435,2.3093815409656,0.0307872239832325,0.0816201416390352,-4.2274396574067,"Stable"
"ENSG00000196110.8",-0.583026209359493,3.03253313782758,-2.30931085545916,0.030791824478482,0.0816201416390352,-4.22757419393813,"Stable"
"ENSG00000228623.6",-1.18606637635362,-1.00207778328077,-2.30929425303357,0.0307929051222084,0.0816201416390352,-4.22760579316636,"Stable"
"ENSG00000254428.1",-0.840135332315436,-0.745634708412682,-2.30925822791421,0.0307952500992702,0.0816201416390352,-4.22767435894237,"Stable"
"ENSG00000166140.17",0.569348202778876,4.62529817471266,2.30820830261762,0.0308636647633496,0.0817900087788625,-4.22967237577755,"Stable"
"ENSG00000116030.17",0.432210551350909,6.66597626756629,2.30772394148609,0.030895273445681,0.0818568014278836,-4.23059393549985,"Stable"
"ENSG00000188690.15",0.432285678065842,5.12202912738683,2.30767841258722,0.0308982461207423,0.0818568014278836,-4.23068055415643,"Stable"
"ENSG00000131831.18",-1.15858232143375,4.89596516858101,-2.30762320193193,0.0309018512897292,0.0818568014278836,-4.23078559096379,"Stable"
"ENSG00000229809.8",0.668436430533058,2.80088651537629,2.30736041807542,0.0309190159553099,0.0818843006658038,-4.23128550961802,"Stable"
"ENSG00000169490.17",0.699127367259967,5.65734569018317,2.30733173176995,0.0309208902334445,0.0818843006658038,-4.23134008023005,"Stable"
"ENSG00000177822.8",-1.75519452363386,-0.506869663638758,-2.30714243910174,0.0309332606697888,0.0819055933412269,-4.23170016577792,"Stable"
"ENSG00000124406.16",-0.692305902248402,4.39101630349368,-2.30693065047265,0.0309471066203862,0.0819227506129691,-4.23210302368155,"Stable"
"ENSG00000138621.12",0.534908932440225,3.03106052550044,2.30687115422244,0.0309509972866158,0.0819227506129691,-4.23221619165078,"Stable"
"ENSG00000101557.15",0.579497512224365,6.71833681834105,2.30684461285397,0.0309527330635911,0.0819227506129691,-4.23226667549052,"Stable"
"ENSG00000184076.13",0.584646019829357,4.24863388748779,2.30665717169752,0.0309649940575397,0.0819437363727507,-4.23262319387991,"Stable"
"ENSG00000172766.19",-0.489427928303718,3.86255133301953,-2.30609392797297,0.0310018640627004,0.0820298308308911,-4.23369439477981,"Stable"
"ENSG00000227477.1",1.08207955270976,-1.05151813949982,2.30595392150673,0.0310110351538197,0.0820426211146369,-4.2339606406723,"Stable"
"ENSG00000005059.16",0.548476561007823,4.20979740009767,2.30579321003442,0.0310215655909509,0.0820590035964799,-4.23426624866081,"Stable"
"ENSG00000167315.18",-0.754344315751389,5.8778878033002,-2.30565863882138,0.0310303857415137,0.082070858037818,-4.23452213864959,"Stable"
"ENSG00000155438.12",0.48038385210108,4.80256565899324,2.30548464218139,0.0310417933496419,0.0820895516569028,-4.23485298362378,"Stable"
"ENSG00000283486.2",-1.58026498148889,-1.90672617901113,-2.30501416676605,0.0310726580431317,0.0821596868246965,-4.23574749148981,"Stable"
"ENSG00000181284.3",0.845633049954847,1.73906445285645,2.30456054957229,0.0311024434473038,0.0822269490215513,-4.23660984325056,"Stable"
"ENSG00000197774.13",0.726824474389488,2.5258790292819,2.30439585053862,0.0311132643939996,0.0822440622242728,-4.23692292013522,"Stable"
"ENSG00000092201.10",0.329270832344231,7.40997105636285,2.30400043491781,0.0311392578335015,0.0823012716471307,-4.23767451199008,"Stable"
"ENSG00000122729.19",-1.20131368978128,6.23304953528473,-2.30392421606972,0.031144270522551,0.0823030205650426,-4.23781937713919,"Stable"
"ENSG00000161010.15",-0.597651155779699,3.48119466380598,-2.30382904859295,0.0311505304464829,0.0823080645237702,-4.2380002529061,"Stable"
"ENSG00000119559.17",0.795694083131412,4.00770134575835,2.30363106934143,0.0311635568200547,0.0823309833530941,-4.23837651884415,"Stable"
"ENSG00000101850.13",1.44795117191758,1.19930325513089,2.30320098621622,0.0311918720776568,0.0823919217437447,-4.23919383869865,"Stable"
"ENSG00000166444.19",-0.666469051214862,5.47180778690949,-2.30314842284676,0.0311953342952368,0.0823919217437447,-4.23929372259939,"Stable"
"ENSG00000251615.3",-0.8673446439272,3.69481379450606,-2.302379668084,0.0312460105517309,0.0825142448131427,-4.24075439748181,"Stable"
"ENSG00000104442.10",0.541042445009391,5.70886425106768,2.30215400845552,0.0312609003502975,0.0825420422984683,-4.24118310709691,"Stable"
"ENSG00000011451.21",0.529376596316462,5.98566034887927,2.3015305982569,0.0313020689386848,0.0826392094967426,-4.24236733445642,"Stable"
"ENSG00000087274.17",-0.437140839510526,7.98986233331506,-2.30124224923359,0.0313211276688179,0.0826735853374886,-4.24291501577838,"Stable"
"ENSG00000126254.12",0.624242544085231,5.41683516704344,2.30120136308995,0.0313238309427882,0.0826735853374886,-4.24299267032816,"Stable"
"ENSG00000255191.1",-1.46971654688843,-1.97181474075702,-2.30048839037714,0.0313710050642774,0.082783747259134,-4.24434667716884,"Stable"
"ENSG00000134909.18",0.564764311133494,6.38371418884115,2.30043828911336,0.0313743224836504,0.082783747259134,-4.24444181500941,"Stable"
"ENSG00000132436.11",0.583430219080639,4.13256857659407,2.30011471824476,0.0313957552487578,0.0828194021560675,-4.24505621725328,"Stable"
"ENSG00000182154.8",0.940670162801294,4.17628340369173,2.30010209103073,0.0313965919254155,0.0828194021560675,-4.24508019298202,"Stable"
"ENSG00000169629.12",-0.828270245648984,0.910462224568426,-2.29986683094235,0.0314121839521427,0.0828489781983731,-4.24552687497241,"Stable"
"ENSG00000196189.13",1.05067870030957,4.78757303466448,2.29962199078988,0.031428418446201,0.0828802402521035,-4.24599171716285,"Stable"
"ENSG00000120756.13",1.30017174844843,3.64901167823853,2.29952425279204,0.03143490125991,0.0828857809077863,-4.24617726968428,"Stable"
"ENSG00000237781.3",-1.10562448543446,-1.21513271737911,-2.29921848016292,0.0314551906180111,0.0829277192655468,-4.24675773875675,"Stable"
"ENSG00000118900.15",0.410992713363836,6.42204100821858,2.29881218677928,0.0314821685531496,0.0829872770835255,-4.24752896132389,"Stable"
"ENSG00000246228.6",-1.6860423735906,-0.552093435430769,-2.29870033336944,0.0314895993589821,0.0829952990768435,-4.24774126608323,"Stable"
"ENSG00000072401.15",0.833746405884742,4.65777912220813,2.2985453869594,0.0314998956382717,0.0830108701439881,-4.24803535376873,"Stable"
"ENSG00000113532.13",0.636606038422899,3.86218418151167,2.29827080837752,0.0315181491292622,0.0830474033889293,-4.24855647352059,"Stable"
"ENSG00000137713.16",-1.00392461816297,5.83675727280535,-2.29810042947663,0.031529480489345,0.0830605854413431,-4.24887981495601,"Stable"
"ENSG00000183479.12",1.62172912613534,-1.17833904844006,2.29806354535741,0.0315319340269764,0.0830605854413431,-4.24894981094716,"Stable"
"ENSG00000117614.10",-0.39255698218954,5.77882898514381,-2.29736705602438,0.0315782974940111,0.0831711327480805,-4.25027143051272,"Stable"
"ENSG00000138190.17",0.712723098043074,4.96445598159203,2.29720861620746,0.0315888531413138,0.0831770594343004,-4.25057204342111,"Stable"
"ENSG00000198612.11",0.510986679428062,5.96146097621918,2.29720127828385,0.0315893420900832,0.0831770594343004,-4.2505859655944,"Stable"
"ENSG00000171954.13",-2.10283814402963,2.59547720925519,-2.29688114684021,0.0316106802053205,0.0832216599532139,-4.25119332186793,"Stable"
"ENSG00000164088.18",-0.467911640983238,4.49938110063331,-2.2967296275049,0.0316207842177312,0.0832366760732819,-4.25148076793151,"Stable"
"ENSG00000196504.19",0.433197875601722,7.12136911071445,2.29635048878973,0.0316460799246109,0.0832916721655682,-4.25219997871972,"Stable"
"ENSG00000138794.10",0.641904297770365,4.42266731234777,2.29621346944834,0.0316552262640374,0.0832976035065681,-4.25245988124866,"Stable"
"ENSG00000100721.11",1.8218518651435,-2.07754856822454,2.29618479577255,0.0316571406010107,0.0832976035065681,-4.25251426918134,"Stable"
"ENSG00000169900.8",2.10959360109017,-2.21712072845593,2.2960086272146,0.0316689044498471,0.0833169675345353,-4.25284841489765,"Stable"
"ENSG00000162236.13",0.39944975019416,5.74632450712958,2.29585080413301,0.0316794466631464,0.0833280540904825,-4.25314775090905,"Stable"
"ENSG00000223804.5",-1.32772003303946,-0.178344053660244,-2.29581365222888,0.0316819287914332,0.0833280540904825,-4.25321821346679,"Stable"
"ENSG00000205531.13",0.376796962731193,7.03516612585276,2.29529371610184,0.0317166845731253,0.0834069626423336,-4.25420425574443,"Stable"
"ENSG00000107937.19",0.626291971208986,5.93477869775925,2.29523294668858,0.0317207490615853,0.0834069626423336,-4.25431949420425,"Stable"
"ENSG00000275494.1",0.835804146738447,0.414918007553617,2.29510613396171,0.0317292323150587,0.0834176731718764,-4.25455996621593,"Stable"
"ENSG00000136098.17",-0.543376306013155,3.27860218904978,-2.29458227735317,0.0317642982311989,0.0834982581074707,-4.25555325830154,"Stable"
"ENSG00000168421.13",1.42091310158025,3.62925923066272,2.29432329622748,0.0317816470320791,0.0835322544475209,-4.25604426561055,"Stable"
"ENSG00000080298.15",-0.902784161971482,3.65975605798342,-2.29422963429062,0.031787923459203,0.0835371436724485,-4.25622183284615,"Stable"
"ENSG00000185513.17",-0.738959849907191,1.42162102914635,-2.29385506732699,0.0318130351149195,0.0835850824869044,-4.25693190489576,"Stable"
"ENSG00000204632.11",0.779396703414818,1.22529983750476,2.29382572792938,0.0318150028497416,0.0835850824869044,-4.25698752106346,"Stable"
"ENSG00000102879.16",1.0766601795856,4.2658486792495,2.29335377771483,0.0318466709450976,0.0836566626298385,-4.25788209739344,"Stable"
"ENSG00000111850.11",-0.4980172170473,2.75944267512239,-2.29321878432347,0.0318557343824177,0.0836679625180578,-4.25813795540753,"Stable"
"ENSG00000188997.8",0.879719479645928,3.93607407076008,2.29312866054313,0.0318617865965466,0.0836679625180578,-4.25830876531003,"Stable"
"ENSG00000145743.17",-0.615772234957843,5.40899000928864,-2.29308834817186,0.0318644940933854,0.0836679625180578,-4.2583851672754,"Stable"
"ENSG00000240859.3",-1.12397883027326,1.92651779235842,-2.29302625078696,0.0318686651481606,0.0836679625180578,-4.25850285567035,"Stable"
"ENSG00000187535.14",0.653492392601064,4.97398555325422,2.29278951646411,0.0318845710827795,0.0836981052736411,-4.25895150235828,"Stable"
"ENSG00000137054.16",-0.732826780828324,4.88054881043382,-2.29269620379086,0.031890842664182,0.0837029526620879,-4.2591283360403,"Stable"
"ENSG00000184489.12",0.94029394053001,4.15156141296814,2.29169759597186,0.0319580303250307,0.0838676611581966,-4.26102049160097,"Stable"
"ENSG00000165832.6",0.422914948641275,5.00345259699001,2.29137933220364,0.0319794707829602,0.0839049847508975,-4.26162343103323,"Stable"
"ENSG00000132017.10",0.609084192135927,4.31075779109311,2.29135480104802,0.0319811239191146,0.0839049847508975,-4.26166990233758,"Stable"
"ENSG00000181649.8",1.02719319098065,1.80759144372486,2.29124384902271,0.0319886018710719,0.0839129653298011,-4.26188008376101,"Stable"
"ENSG00000163462.18",1.3208165023572,1.32483507314471,2.29115565733863,0.0319945469631744,0.0839169232328628,-4.2620471448558,"Stable"
"ENSG00000082074.19",0.786910567065011,4.5389873627972,2.29107115482434,0.0320002443145356,0.0839202303415716,-4.2622072139271,"Stable"
"ENSG00000287407.1",1.60241564239591,-3.18188969721391,2.29100182306431,0.0320049195136097,0.0839208563237372,-4.26233854309902,"Stable"
"ENSG00000242802.9",0.672950045849886,4.54460051560108,2.29084262691765,0.0320156568427681,0.083937375583895,-4.26264008553455,"Stable"
"ENSG00000137154.13",-0.702177514007018,10.6619338571956,-2.2904195042841,0.032044211316372,0.0840005960726848,-4.26344148449113,"Stable"
"ENSG00000116147.17",1.83090242704507,-1.55687634583897,2.29023555635214,0.0320566323385779,0.0840215127222585,-4.263789855998,"Stable"
"ENSG00000197815.4",-0.969804975692908,-0.0288225303905803,-2.29005655748045,0.0320687234128861,0.084041558891404,-4.26412883843802,"Stable"
"ENSG00000125266.8",-0.76096883519723,4.49594447761949,-2.28992965999272,0.0320772976573908,0.0840523843312376,-4.2643691432078,"Stable"
"ENSG00000198589.14",0.562097328381175,7.33424834327408,2.28939174300922,0.0321136671138061,0.0841360286876395,-4.26538770291381,"Stable"
"ENSG00000123094.15",-0.896135759633167,4.92387904433588,-2.28893814464767,0.0321443650115512,0.0842047927653375,-4.2662464906272,"Stable"
"ENSG00000141753.7",-0.709170467177865,8.97253428808368,-2.28883355788293,0.0321514468794796,0.0842116822448401,-4.26644448782163,"Stable"
"ENSG00000101856.10",0.556016223610625,7.69628665134145,2.28873504877696,0.0321581185192605,0.0842174954880703,-4.2666309741619,"Stable"
"ENSG00000155850.8",-0.750135305396675,5.72907640805496,-2.28859483206934,0.0321676170410898,0.0842307092953012,-4.26689640825738,"Stable"
"ENSG00000088766.12",-0.712931706199202,-0.127236939085067,-2.28814151663244,0.0321983430044008,0.084299495677681,-4.26775447954089,"Stable"
"ENSG00000141759.15",0.492153435989092,5.37535369551762,2.28774502032068,0.032225239781273,0.0843582390952893,-4.26850491474039,"Stable"
"ENSG00000164825.4",-1.90173095277819,1.18028711934682,-2.28723988192764,0.0322595362365103,0.0844363342257963,-4.26946085909058,"Stable"
"ENSG00000183850.14",1.14601446814816,-0.797335835214787,2.28684473607265,0.0322863880383322,0.0844949247555467,-4.27020855999852,"Stable"
"ENSG00000092871.17",0.604080726829353,4.23757322931096,2.28654295178214,0.0323069093236046,0.0845093030788565,-4.2707795480587,"Stable"
"ENSG00000264247.2",-0.405130888480857,3.3342752150844,-2.2865235410818,0.032308229657163,0.0845093030788565,-4.27081627232498,"Stable"
"ENSG00000126953.8",0.529965055471777,2.97496959296345,2.28652019237974,0.0323084574439343,0.0845093030788565,-4.27082260791584,"Stable"
"ENSG00000103056.12",0.977145918157227,2.29157801055688,2.28646635148815,0.0323121200329264,0.0845093030788565,-4.27092447164391,"Stable"
"ENSG00000210196.2",-0.707784652885053,5.87762859417777,-2.28643548118036,0.032314220192925,0.0845093030788565,-4.27098287575386,"Stable"
"ENSG00000273559.5",-0.436022233160224,4.53794267406238,-2.28597666534685,0.0323454489659874,0.0845792801549099,-4.27185086165655,"Stable"
"ENSG00000276085.1",1.33509493178572,0.162136373912132,2.28563838585434,0.0323684912751841,0.0846264222248163,-4.27249074981064,"Stable"
"ENSG00000136943.11",1.47777925247577,2.60362805941834,2.28558065774286,0.0323724249957058,0.0846264222248163,-4.27259994234673,"Stable"
"ENSG00000130818.12",-0.596757638123027,4.78206224917171,-2.28528054502438,0.0323928823937439,0.084668199994481,-4.27316757765206,"Stable"
"ENSG00000133985.3",0.917869183282379,4.92421721685764,2.28384124788858,0.0324911577911136,0.0849133380459664,-4.27588924632609,"Stable"
"ENSG00000083750.13",-0.364502994778592,4.12187218312206,-2.28332589231663,0.0325264126815758,0.0849937314939478,-4.27686351577272,"Stable"
"ENSG00000166170.10",-0.387818071175567,6.25385378348046,-2.28295061765824,0.0325521068366499,0.0850430793956946,-4.27757288111391,"Stable"
"ENSG00000099622.14",-0.553940010965102,8.07590258249361,-2.28291875314165,0.0325542893795847,0.0850430793956946,-4.27763310996339,"Stable"
"ENSG00000166446.15",0.723175050727754,4.8431105059256,2.28284310117259,0.0325594716573474,0.0850448723930382,-4.27777610180649,"Stable"
"ENSG00000160321.15",-1.41407572033406,1.2544720193067,-2.28259508087521,0.0325764667332872,0.0850775154945273,-4.27824487154659,"Stable"
"ENSG00000137177.20",-0.727782137239081,6.58864218459757,-2.28147937569742,0.0326530186292698,0.0852656681931623,-4.28035322319489,"Stable"
"ENSG00000162885.14",0.543302588901303,4.44928189646943,2.28137189373482,0.0326604019831031,0.0852731765234477,-4.28055629915817,"Stable"
"ENSG00000092445.12",-1.15796825444822,4.03989473621808,-2.2811387233106,0.0326764246218026,0.0853032360124232,-4.28099683039539,"Stable"
"ENSG00000109501.14",0.682547576132293,6.043279739365,2.28010543807229,0.0327475149482757,0.0854770239770364,-4.28294869750981,"Stable"
"ENSG00000158423.17",0.928236351261614,1.11737653024271,2.27988154968508,0.0327629371887198,0.0854992046888748,-4.28337154997569,"Stable"
"ENSG00000242611.2",-1.51642660515961,-2.03235843235562,-2.27985084742196,0.0327650525898527,0.0854992046888748,-4.28342953461452,"Stable"
"ENSG00000287064.1",1.61634717799139,-2.77020319406946,2.27973730618469,0.0327728767237289,0.0855078256698007,-4.28364396574824,"Stable"
"ENSG00000215154.6",0.657650776224489,0.733801934647155,2.27924618583704,0.0328067395638711,0.0855766608709189,-4.28457140857551,"Stable"
"ENSG00000256433.3",-0.781294806331128,-0.635740057552817,-2.27922345697868,0.0328083074981975,0.0855766608709189,-4.28461432732814,"Stable"
"ENSG00000010256.11",0.600998257068867,6.85211343712787,2.27877103026618,0.0328395321148515,0.0856364825626917,-4.28546858756358,"Stable"
"ENSG00000153904.21",0.440252696962758,6.08434656244432,2.27875996283188,0.0328402962840857,0.0856364825626917,-4.28548948351061,"Stable"
"ENSG00000115970.18",0.383827519419307,5.81620774049689,2.27801642807229,0.0328916721657382,0.0857586313834739,-4.28689317821054,"Stable"
"ENSG00000129048.7",-1.27029910496172,1.28692492895696,-2.27792328625029,0.0328981131517804,0.0857636036906116,-4.28706899794578,"Stable"
"ENSG00000111652.10",0.41200717158206,6.18282722438097,2.2766989083138,0.032982889308334,0.0859727620444323,-4.28937979595004,"Stable"
"ENSG00000100201.23",-0.483979622846835,9.30266302022326,-2.27643627267798,0.0330011002757214,0.0860083787290639,-4.2898753760563,"Stable"
"ENSG00000259884.1",-1.79258391079547,-1.30483636153288,-2.27622256124475,0.0330159256645382,0.0860271015614938,-4.29027861300212,"Stable"
"ENSG00000157765.13",-2.9661911302861,3.81371015969441,-2.27620160348154,0.0330173798549611,0.0860271015614938,-4.29031815547858,"Stable"
"ENSG00000104643.10",-0.387809337891721,4.32995006795942,-2.27577354069473,0.0330470945568011,0.0860926650098402,-4.29112576296463,"Stable"
"ENSG00000122741.16",0.54538252130724,6.26508325712546,2.27498852878313,0.0331016510916128,0.0862229182110918,-4.29260657058416,"Stable"
"ENSG00000265939.1",-1.1685574032589,-1.73539602083651,-2.27474886065558,0.0331183238955877,0.0862544698897063,-4.29305860669082,"Stable"
"ENSG00000176946.12",0.504281645189102,5.37950428550882,2.27465289511493,0.0331250020092422,0.0862599859590895,-4.29323959838489,"Stable"
"ENSG00000249993.1",1.35052944667419,-2.52834853259571,2.27381666085411,0.0331832466089673,0.0863997650179251,-4.29481654530594,"Stable"
"ENSG00000143119.14",0.853936545502173,4.9223842966039,2.2736941354109,0.0331917885027163,0.086410111659425,-4.29504757064964,"Stable"
"ENSG00000204179.10",-1.67393837719494,1.17019321049259,-2.2734189262105,0.0332109821206496,0.0864481818899418,-4.29556645807366,"Stable"
"ENSG00000165171.11",0.984256259812703,1.01139260415867,2.27321426909178,0.033225261884662,0.0864734526431296,-4.29595229973685,"Stable"
"ENSG00000276952.1",-0.867255992573135,-1.01050968357562,-2.27275791674151,0.0332571236868585,0.086538995863029,-4.29681258814598,"Stable"
"ENSG00000006194.10",0.366908482618932,5.19851330712577,2.27272253648764,0.0332595950478019,0.086538995863029,-4.29687928050645,"Stable"
"ENSG00000083857.14",-1.02075761191756,7.9027050765898,-2.27250338166209,0.0332749070677709,0.0865669291835998,-4.29729237685478,"Stable"
"ENSG00000167112.10",0.500247567942216,5.0172087760571,2.27209527781379,0.033303437862716,0.0866160187453858,-4.29806156833506,"Stable"
"ENSG00000100567.13",0.479369512921094,6.18354072308825,2.272037668269,0.0333074671842352,0.0866160187453858,-4.29817014364587,"Stable"
"ENSG00000224086.6",-0.815367807793509,1.67412145016761,-2.27203700989087,0.0333075132350358,0.0866160187453858,-4.29817138446544,"Stable"
"ENSG00000129353.15",0.523142306803698,8.11783997811035,2.27163027118463,0.0333359740456884,0.0866681688998838,-4.29893790712752,"Stable"
"ENSG00000137561.5",-1.22458313916314,0.328987926665334,-2.27161946279349,0.0333367306468362,0.0866681688998838,-4.2989582750254,"Stable"
"ENSG00000176125.7",0.730328968211454,0.0791039203086503,2.27148086467076,0.0333464340844394,0.0866719545242983,-4.29921945134197,"Stable"
"ENSG00000089280.19",0.509371677042305,7.43390077102188,2.27146777480154,0.0333473506570016,0.0866719545242983,-4.29924411757942,"Stable"
"ENSG00000109667.12",-0.842939296530023,2.65202223318757,-2.27135156796974,0.0333554886468043,0.086681195664645,-4.29946309116102,"Stable"
"ENSG00000170832.13",0.73893944845055,6.05439764886029,2.27122138004533,0.0333646078934488,0.0866834666895764,-4.29970840180656,"Stable"
"ENSG00000165629.20",0.516660084240453,7.29578190501302,2.27120825129651,0.0333655276467967,0.0866834666895764,-4.29973313958373,"Stable"
"ENSG00000082438.17",-0.894668998510495,6.22347742872153,-2.27092649973691,0.0333852717479532,0.0867228509179185,-4.30026400748063,"Stable"
"ENSG00000248092.8",-0.818956638094311,3.50217139209186,-2.27065185794102,0.0334045279099155,0.0867609570155102,-4.30078144069876,"Stable"
"ENSG00000275131.3",-0.82846320592799,2.14883908573317,-2.27048342948979,0.0334163420831857,0.0867797263653955,-4.30109874596323,"Stable"
"ENSG00000244486.9",0.783697895466614,2.66941698811316,2.27026410105983,0.0334317322921963,0.0868077759834161,-4.30151192104539,"Stable"
"ENSG00000100065.15",-0.584428750288145,4.26506954731251,-2.26988378696372,0.0334584341862293,0.0868537113257987,-4.30222830625484,"Stable"
"ENSG00000151778.11",-1.02452451444672,1.35901816638163,-2.26988133821533,0.0334586061763108,0.0868537113257987,-4.30223291864465,"Stable"
"ENSG00000140284.11",1.62447220436184,2.49263974260158,2.26973453740056,0.033468918343306,0.0868685591907212,-4.30250942275443,"Stable"
"ENSG00000177479.20",-0.343915004382616,5.76506156363466,-2.26946606839407,0.0334877847318185,0.0869034477297974,-4.30301506462327,"Stable"
"ENSG00000113088.6",1.54707429702855,-0.68186631522518,2.26941252456865,0.0334915486334438,0.0869034477297974,-4.30311590616089,"Stable"
"ENSG00000078061.13",0.359220344974206,6.09065233704932,2.2693215799363,0.0334979425384319,0.0869081170013684,-4.30328718302154,"Stable"
"ENSG00000085719.13",0.442024623379088,7.69601342581891,2.26861418568674,0.0335477143528272,0.0870253105729676,-4.30461928201236,"Stable"
"ENSG00000116690.13",-2.92973461526699,1.79382511603321,-2.26846781226924,0.0335580215364537,0.0870401118035867,-4.30489488713433,"Stable"
"ENSG00000270231.4",-0.495735511105058,2.25558603902743,-2.26796742884162,0.0335932789373994,0.0871196139813336,-4.30583697231457,"Stable"
"ENSG00000170689.10",0.83460453020468,-0.883720495946363,2.26770106516839,0.0336120609403825,0.0871563735090166,-4.3063384105002,"Stable"
"ENSG00000116906.13",0.46941872493054,6.08728245351147,2.26743022850748,0.033631168191892,0.0871842290321949,-4.30684823233191,"Stable"
"ENSG00000110921.14",0.858386687358982,4.25825926245665,2.26741071168446,0.0336325454675668,0.0871842290321949,-4.30688496928313,"Stable"
"ENSG00000157483.9",0.369944082585791,5.80280564867515,2.26726785126123,0.0336426285042168,0.0871842290321949,-4.30715387275963,"Stable"
"ENSG00000119139.21",-0.714652544793902,0.522744665263554,-2.26724901738584,0.0336439579985121,0.0871842290321949,-4.3071893226351,"Stable"
"ENSG00000124104.19",-0.655501180977687,4.02240453597916,-2.26722223606535,0.033645848590348,0.0871842290321949,-4.3072397312005,"Stable"
"ENSG00000134419.15",-0.491127166406018,6.2397389600816,-2.26690503567418,0.0336682483228633,0.0872303225962584,-4.30783674714483,"Stable"
"ENSG00000080007.8",-1.49556294170587,-0.936263556345841,-2.26664658823492,0.033686509180876,0.0872656816852165,-4.30832314398655,"Stable"
"ENSG00000120885.22",-1.00066362177547,9.46336861551245,-2.26637835122481,0.0337054713082779,0.087302847496561,-4.30882792890227,"Stable"
"ENSG00000241468.8",0.52768431588397,4.23341308890274,2.26552430523623,0.0337659102901983,0.0874395803849995,-4.31043488190827,"Stable"
"ENSG00000060982.15",1.15960334245179,4.16756145895208,2.26550178221785,0.0337675055356535,0.0874395803849995,-4.31047725568138,"Stable"
